company_id,employee_count,follower_count,time_recorded,class_employees,class_followers
1637012,208,1034,1692858827.0,Medium,Low
3520952,41,7802,1692858827.0,Low,Medium
7602863,1108,81572,1692858827.0,High,High
122659,1023,91664,1692858857.0,High,High
566521,828,9850,1692858857.0,Medium,Medium
98470447,1,42,1692858857.0,Low,Low
98211233,2,1177,1692858888.0,Low,Low
78630757,6,177,1692858888.0,Low,Low
19195997,6,1314,1692858888.0,Low,Low
15737192,3,5,1692858888.0,Low,Low
18065999,214,5650,1692858888.0,Medium,Medium
87226329,1,46,1692858888.0,Low,Low
1287418,81,2299,1692858888.0,Medium,Low
13202040,192,31748,1692858888.0,Medium,High
69819011,7,6728,1692858918.0,Low,Medium
1750455,4,5421,1692858918.0,Low,Medium
8276,5099,238681,1692858918.0,High,High
4005968,133,1389,1692858918.0,Medium,Low
1015491,39,2654,1692858918.0,Low,Low
94267572,1,51,1692858918.0,Low,Low
92525,287,2637,1692858918.0,Medium,Low
11002014,194,4721,1692858918.0,Medium,Medium
136191,25,2351,1692858918.0,Low,Low
93514,19,29000,1692858918.0,Low,Medium
5294,11134,103298,1692858918.0,High,High
16127,323,115335,1692858949.0,Medium,High
3732076,591,7507,1692858949.0,Medium,Medium
4818381,24,4970,1692858949.0,Low,Medium
1611662,17,13886,1692858949.0,Low,Medium
2547931,98,3362,1692858949.0,Medium,Low
2578208,1169,30124,1692858949.0,High,Medium
2012594,373,5847,1692858979.0,Medium,Medium
2642477,123,21209,1692858979.0,Medium,Medium
68660545,92,3011,1692858979.0,Medium,Low
1003396,945,72842,1692858979.0,High,High
2472062,66,1818,1692858979.0,Low,Low
87991797,0,1911,1692858979.0,Low,Low
98525576,1,72,1692858979.0,Low,Low
479378,835,9653,1692858979.0,Medium,Medium
64709762,24,8784,1692858979.0,Low,Medium
115024,161,11784,1692859009.0,Medium,Medium
1283,312621,7840319,1692859009.0,High,High
81548274,10,739,1692859009.0,Low,Low
51586112,4,2898,1692859009.0,Low,Low
108183,1173,23924,1692859009.0,High,Medium
18380759,32,75778,1692859009.0,Low,High
89883684,4,651,1692859009.0,Low,Low
321712,20,3375,1692859039.0,Low,Low
86397043,44,33519,1692859039.0,Low,High
89220418,21,4453,1692859039.0,Low,Medium
71211384,12,4725,1692859039.0,Low,Medium
2012779,130,103641,1692859039.0,Medium,High
3326615,228,50826,1692859039.0,Medium,High
89869268,5,158,1692859039.0,Low,Low
2667419,105,310,1692859039.0,Medium,Low
383000,1171,29866,1692859039.0,High,Medium
203731,47,93144,1692859039.0,Low,High
2937226,62,108913,1692859069.0,Low,High
2718681,73,2376,1692859069.0,Medium,Low
16237834,22,1899,1692859069.0,Low,Low
43533,37,2192,1692859069.0,Low,Low
26244696,114,43505,1692859069.0,Medium,High
81415569,280,11249,1692859069.0,Medium,Medium
79925463,0,2464,1692859069.0,Low,Low
20330166,260,14464,1692859069.0,Medium,Medium
27758,390,47300,1692859100.0,Medium,High
18409,487,27318,1692859100.0,Medium,Medium
27108872,20,3592,1692859100.0,Low,Low
52591,583,5643,1692859130.0,Medium,Medium
29334397,15,439,1692859130.0,Low,Low
102963,3481,28373,1692859130.0,High,Medium
959749,341,9413,1692859130.0,Medium,Medium
7099708,4,1097,1692859130.0,Low,Low
24440,6659,907161,1692859130.0,High,High
9779,1051,27342,1692859130.0,High,Medium
163787,18012,89465,1692859130.0,High,High
7587252,296,8533,1692859161.0,Medium,Medium
20369,8398,622018,1692859161.0,High,High
75069004,39,204,1692859161.0,Low,Low
72434046,84,4835,1692859192.0,Medium,Medium
89791822,5,79,1692859192.0,Low,Low
132468,2908,48136,1692859192.0,High,High
45603,252,32578,1692859192.0,Medium,High
31456827,31,2080,1692859222.0,Low,Low
1186421,3,4257,1692859222.0,Low,Medium
103186,1918,16572,1692859222.0,High,Medium
6472500,51,4020,1692859253.0,Low,Low
1274529,349,7709,1692859253.0,Medium,Medium
11674,12762,278901,1692859253.0,High,High
300543,233,3178,1692859253.0,Medium,Low
114531,189,7435,1692859253.0,Medium,Medium
77115539,19,255,1692859283.0,Low,Low
28052,6753,130420,1692859314.0,High,High
3996786,278,5612,1692859314.0,Medium,Medium
7587304,421,50934,1692859314.0,Medium,High
21444,2775,54170,1692859314.0,High,High
9826,32741,1097675,1692859314.0,High,High
91161992,540,1443,1692859314.0,Medium,Low
164808,1651,81013,1692859314.0,High,High
5652,3084,364382,1692859314.0,High,High
490432,2116,409917,1692859314.0,High,High
35557246,47,8286,1692859345.0,Low,Medium
40661083,21,4247,1692859345.0,Low,Medium
744463,111,1577,1692859345.0,Medium,Low
2518106,1644,47764,1692859375.0,High,High
34755301,804,11293,1692859375.0,Medium,Medium
17246,165,77246,1692859375.0,Medium,High
7268,1645,46176,1692859406.0,High,High
1456190,37,5659,1692859406.0,Low,Medium
79804728,4,112,1692859406.0,Low,Low
15546,13378,65554,1692859436.0,High,High
3954657,1184,90354,1692859467.0,High,High
49455,714,18089,1692859467.0,Medium,Medium
1768093,1930,6740,1692859467.0,High,Medium
4099,26373,450495,1692859497.0,High,High
81958632,936,34594,1692859497.0,High,High
1183247,566,5902,1692859497.0,Medium,Medium
38913,820,10929,1692859528.0,Medium,Medium
3586991,105,2801,1692859528.0,Medium,Low
16182319,258,2863,1692859528.0,Medium,Low
10794364,28506,427271,1692859559.0,High,High
2251,23702,543802,1692859559.0,High,High
53596,1394,52813,1692859589.0,High,High
1307,71885,855196,1692859589.0,High,High
23236,962,8247,1692859589.0,High,Medium
10820,2878,115795,1692859589.0,High,High
1540702,1629,12992,1692859589.0,High,Medium
27196805,1179,3272,1692859589.0,High,Low
29352,24255,764433,1692859589.0,High,High
15473,7632,21525,1692859589.0,High,Medium
1280557,1354,11779,1692859620.0,High,Medium
349297,1468,121759,1692859620.0,High,High
65474231,359,10990,1692859620.0,Medium,Medium
2057437,2083,123526,1692859620.0,High,High
3649864,1099,38484,1692859651.0,High,High
35506944,500,19323,1692859651.0,Medium,Medium
25170579,1700,10564,1692859682.0,High,Medium
495856,1284,21489,1692859682.0,High,Medium
200715,3741,40562,1692859682.0,High,High
166632,13534,428884,1692859682.0,High,High
57978,2888,32761,1692859682.0,High,High
15472,2787,8510,1692859682.0,High,Medium
3775779,989,107735,1692859743.0,High,High
6034,13945,145904,1692859743.0,High,High
122279,598,3543,1692859743.0,Medium,Low
5186,5304,33528,1692859743.0,High,High
15218920,717,4000,1692859743.0,Medium,Low
398606,2780,26223,1692859743.0,High,Medium
3672,19012,199727,1692859774.0,High,High
6765,2909,32884,1692859774.0,High,High
35717035,163,7683,1692859805.0,Medium,Medium
10619522,478,98385,1692859805.0,Medium,High
5301913,611,7732,1692859836.0,Medium,Medium
14547,6986,267435,1692859836.0,High,High
1480,36664,4298457,1692859836.0,High,High
23182,4264,23606,1692859836.0,High,Medium
894572,226,3006,1692859867.0,Medium,Low
40658652,3035,42214,1692859867.0,High,High
995588,1093,10432,1692859897.0,High,Medium
2252,24409,424199,1692859897.0,High,High
28424,316,11819,1692859897.0,Medium,Medium
13073,13077,68638,1692859897.0,High,High
11130470,2066,1742202,1692859927.0,High,High
10769,22772,116175,1692859927.0,High,High
6062532,333,916,1692859927.0,Medium,Low
25082,647,6914,1692859927.0,Medium,Medium
35545790,161,5608,1692859958.0,Medium,Medium
42881474,816,56601,1692859958.0,Medium,High
15451728,501,3359,1692859990.0,Medium,Low
29849,4810,36427,1692859990.0,High,High
63838,163,197618,1692859990.0,Medium,High
96159230,12,75,1692860020.0,Low,Low
8014996,1,11,1692860020.0,Low,Low
68921127,170,13150,1692860020.0,Medium,Medium
157330,7669,110122,1692860020.0,High,High
27116821,341,5821,1692860051.0,Medium,Medium
5233302,500,60133,1692860081.0,Medium,High
8773,569,22808,1692860081.0,Medium,Medium
34867,1248,9857,1692860081.0,High,Medium
64550438,89,25113,1692860081.0,Medium,Medium
64862701,306,5768,1692860112.0,Medium,Medium
3159554,365,17904,1692860143.0,Medium,Medium
10877849,95337,150133,1692860143.0,High,High
202944,89,80181,1692860143.0,Medium,High
27249903,1286,56132,1692860143.0,High,High
899708,4059,41007,1692860143.0,High,High
76788,953,52803,1692860143.0,High,High
343453,701,8734,1692860143.0,Medium,Medium
162987,18897,288519,1692860174.0,High,High
37902046,348,2009,1692860174.0,Medium,Low
45970,1272,28688,1692860174.0,High,Medium
13353,16279,65970,1692860174.0,High,High
116306,303,39638,1692860204.0,Medium,High
71983290,15,335,1692860204.0,Low,Low
278880,12341,533430,1692860204.0,High,High
15241130,497,5075,1692860204.0,Medium,Medium
10110776,331,9331,1692860236.0,Medium,Medium
2524729,315,8022,1692860236.0,Medium,Medium
932563,773,23304,1692860236.0,Medium,Medium
2647843,1446,102482,1692860236.0,High,High
90694834,2,594,1692860267.0,Low,Low
11804,7599,52261,1692860267.0,High,High
19851,3340,51537,1692860267.0,High,High
162213,2826,100416,1692860297.0,High,High
4972,61120,1099387,1692860297.0,High,High
27253457,32,1237,1692860328.0,Low,Low
35428876,4890,30536,1692860328.0,High,Medium
40931973,2159,30492,1692860358.0,High,Medium
2241197,1415,61320,1692860358.0,High,High
2148,35731,484391,1692860358.0,High,High
5927,13266,286526,1692860389.0,High,High
99055,1674,34151,1692860389.0,High,High
232761,506,5482,1692860389.0,Medium,Medium
3766239,327,26893,1692860389.0,Medium,Medium
90694489,0,635,1692860420.0,Low,Low
30107424,4,30,1692860420.0,Low,Low
166328,108378,1075519,1692860420.0,High,High
7410,7979,253201,1692860420.0,High,High
63590,526,12299,1692860481.0,Medium,Medium
10149011,965,86829,1692860511.0,High,High
162293,23322,111623,1692860573.0,High,High
37486647,0,578,1692860604.0,Low,Low
250774,3110,37310,1692860604.0,High,High
212139,4739,48507,1692860604.0,High,High
111267,506,9884,1692860604.0,Medium,Medium
2958789,746,4212,1692860604.0,Medium,Medium
15954445,536,2129,1692860635.0,Medium,Low
9676,3042,152813,1692860635.0,High,High
6575553,40171,999949,1692860665.0,High,High
2584492,476,2749,1692860697.0,Medium,Low
2837417,359,63480,1692860697.0,Medium,High
2673675,1383,8146,1692860728.0,High,Medium
15356840,65,485,1692860759.0,Low,Low
11842128,334,25730,1692860759.0,Medium,Medium
12958,10120,18204,1692860759.0,High,Medium
71957,989,60957,1692860821.0,High,High
65006104,10,3944,1692860821.0,Low,Low
54544813,190,5719,1692860851.0,Medium,Medium
82808548,37,111,1692860851.0,Low,Low
397181,1790,70801,1692860882.0,High,High
19850,1371,28063,1692860882.0,High,Medium
75730,1014,7497,1692860914.0,High,Medium
241762,308,36395,1692860914.0,Medium,High
57749,110,2712,1692860914.0,Medium,Low
23730120,3,17,1692860914.0,Low,Low
19058930,106,588,1692860914.0,Medium,Low
27180004,9,268,1692860914.0,Low,Low
11088832,26,355,1692860914.0,Low,Low
67531411,117,4250,1692860945.0,Medium,Medium
76308,465,3420,1692860945.0,Medium,Low
4026801,21,52,1692860945.0,Low,Low
64549636,65,428,1692860945.0,Low,Low
710023,125,4163,1692860945.0,Medium,Medium
28646687,152,281,1692860945.0,Medium,Low
27722,2335,13321,1692860976.0,High,Medium
28615633,16,272,1692860976.0,Low,Low
2951796,308,3811,1692860976.0,Medium,Low
90520057,1,13,1692860976.0,Low,Low
1146463,114,696,1692860976.0,Medium,Low
25068812,119,1486,1692860976.0,Medium,Low
23681229,48,824,1692860976.0,Low,Low
1457906,78,358,1692860976.0,Medium,Low
84230,91,517,1692860976.0,Medium,Low
88277482,156,148,1692860976.0,Medium,Low
65012427,57,4612,1692861006.0,Low,Medium
67493262,68,741,1692861006.0,Medium,Low
7003330,137,388,1692861006.0,Medium,Low
40711210,217,2937,1692861006.0,Medium,Low
27299,879,19592,1692861006.0,High,Medium
1258653,30217,329138,1692861040.0,High,High
2988,34656,1946244,1692861040.0,High,High
1642,85087,3735942,1692861071.0,High,High
80037952,43,79,1692861071.0,Low,Low
115441,578,5382,1692861071.0,Medium,Medium
11068234,18,328,1692861071.0,Low,Low
1168535,5079,25018,1692861071.0,High,Medium
4985469,50,264,1692861071.0,Low,Low
82096914,3,168,1692861102.0,Low,Low
76206714,4,1010,1692861102.0,Low,Low
80488468,4,42,1692861102.0,Low,Low
250671,754,15024,1692861102.0,Medium,Medium
58896,266,7388,1692861102.0,Medium,Medium
164552,268,11205,1692861102.0,Medium,Medium
2564994,3692,36251,1692861102.0,High,High
76381,271,3565,1692861102.0,Medium,Low
76863872,4,22,1692861102.0,Low,Low
2254883,20,151,1692861102.0,Low,Low
982284,187,1119,1692861102.0,Medium,Low
15157241,456,15360,1692861102.0,Medium,Medium
91479188,18,55,1692861132.0,Low,Low
6793658,6,17262,1692861132.0,Low,Medium
471011,40,1142,1692861132.0,Low,Low
1151626,226,3362,1692861132.0,Medium,Low
3247282,860,5958,1692861132.0,Medium,Medium
79500833,5,76,1692861132.0,Low,Low
1028,202019,9289332,1692861132.0,High,High
10507585,189,1708,1692861132.0,Medium,Low
2962,26984,798962,1692861164.0,High,High
68785548,2,197,1692861164.0,Low,Low
59042493,189,313,1692861164.0,Medium,Low
15437343,49,1940,1692861164.0,Low,Low
90741203,8,22,1692861164.0,Low,Low
110533,288,7176,1692861164.0,Medium,Medium
20122211,119,652,1692861164.0,Medium,Low
5089,13714,278960,1692861164.0,High,High
13027446,9,329,1692861194.0,Low,Low
141215,1252,15520,1692861194.0,High,Medium
96156177,2,10,1692861194.0,Low,Low
6591301,20,218,1692861194.0,Low,Low
164159,34920,228723,1692861194.0,High,High
2163962,800,9766,1692861194.0,Medium,Medium
13780,2178,36245,1692861194.0,High,High
10399839,1319,74243,1692861194.0,High,High
150203,2112,47618,1692861194.0,High,High
19128925,107,439,1692861194.0,Medium,Low
3569228,2318,94805,1692861225.0,High,High
84095,1350,172220,1692861225.0,High,High
18954903,6,58,1692861225.0,Low,Low
2668792,229,12045,1692861225.0,Medium,Medium
3807788,2320,14558,1692861225.0,High,Medium
3753860,1877,15923,1692861225.0,High,Medium
450985,44,1715,1692861225.0,Low,Low
425984,1143,6288,1692861255.0,High,Medium
11963,7062,160465,1692861255.0,High,High
27200744,1231,5008,1692861255.0,High,Medium
4798,15666,91231,1692861255.0,High,High
72825,663,32300,1692861255.0,Medium,High
73002693,53146,289544,1692861255.0,High,High
4896,7452,74746,1692861255.0,High,High
7083767,60,392,1692861286.0,Low,Low
2853989,42,1964,1692861286.0,Low,Low
2017,43909,1337795,1692861286.0,High,High
35520100,1821,13877,1692861286.0,High,Medium
3277638,57,851,1692861317.0,Low,Low
93838491,2,8,1692861317.0,Low,Low
15098367,354,15623,1692861317.0,Medium,Medium
803934,456,11924,1692861317.0,Medium,Medium
11459089,66,1970,1692861317.0,Low,Low
3198016,26,931,1692861317.0,Low,Low
65457024,996,14594,1692861348.0,High,Medium
53118,51,39649,1692861348.0,Low,High
2396310,8074,458488,1692861348.0,High,High
5313382,24,81,1692861348.0,Low,Low
263580,216,5826,1692861348.0,Medium,Medium
4256,11380,251684,1692861379.0,High,High
4757283,67,60,1692861379.0,Low,Low
18741074,2,5,1692861411.0,Low,Low
82786309,4,87,1692861411.0,Low,Low
90551435,139,79683,1692861411.0,Medium,High
90518804,7,172,1692861411.0,Low,Low
2309404,588,5680,1692861411.0,Medium,Medium
2558753,667,9624,1692861411.0,Medium,Medium
1628169,10,608,1692861411.0,Low,Low
66357,496,9994,1692861411.0,Medium,Medium
90919,176,3655,1692861411.0,Medium,Low
2134473,479,13802,1692861411.0,Medium,Medium
2438445,130,695,1692861411.0,Medium,Low
74431428,30,1605,1692861442.0,Low,Low
98530571,0,1,1692861442.0,Low,Low
1923902,2,40,1692861442.0,Low,Low
79982200,2,4,1692861442.0,Low,Low
33648,1045,8257,1692861442.0,High,Medium
37486,13709,265544,1692861442.0,High,High
41680,166,28984,1692861442.0,Medium,Medium
4991265,493,22110,1692861473.0,Medium,Medium
33208551,250,447,1692861473.0,Medium,Low
501073,806,1845,1692861473.0,Medium,Low
34658,1048,2758,1692861473.0,High,Low
19785,2102,44543,1692861473.0,High,High
98556556,0,2,1692861503.0,Low,Low
1551641,73,96562,1692861503.0,Medium,High
33192604,35,347,1692861503.0,Low,Low
81490090,57,88203,1692861503.0,Low,High
7595534,85,1950,1692861534.0,Medium,Low
14414539,9,216,1692861534.0,Low,Low
80085730,13,1038,1692861564.0,Low,Low
2166352,64,49437,1692861564.0,Low,High
10003261,98,3985,1692861564.0,Medium,Low
10695881,16,9398,1692861564.0,Low,Medium
67995,183,1570,1692861564.0,Medium,Low
5085662,17,144,1692861564.0,Low,Low
1051998,105,21414,1692861564.0,Medium,Medium
87735,445,9838,1692861564.0,Medium,Medium
10439499,282,118525,1692861564.0,Medium,High
5098,98756,3848409,1692861564.0,High,High
57367,1461,19218,1692861564.0,High,Medium
6953029,47,291,1692861595.0,Low,Low
82106087,10,9945,1692861595.0,Low,Medium
594846,1542,103373,1692861595.0,High,High
13990,7749,319834,1692861595.0,High,High
3570660,347,28450,1692861595.0,Medium,Medium
70874158,231,86247,1692861595.0,Medium,High
3538,3604,79082,1692861595.0,High,High
288703,25,196,1692861595.0,Low,Low
52132153,1,16,1692861626.0,Low,Low
11864955,17,26220,1692861626.0,Low,Medium
15160131,90,12356,1692861626.0,Medium,Medium
35466395,9,637,1692861626.0,Low,Low
1102596,222,11908,1692861626.0,Medium,Medium
42811256,48,445,1692861626.0,Low,Low
8731,3557,23498,1692861626.0,High,Medium
2654590,659,54305,1692861657.0,Medium,High
84056,275,32060,1692861657.0,Medium,High
14524845,93,23857,1692861657.0,Medium,Medium
69389335,13,836,1692861657.0,Low,Low
5033370,15,166,1692861657.0,Low,Low
12835,1150,12268,1692861657.0,High,Medium
490595,98,3227,1692861657.0,Medium,Low
93942,128,88394,1692861657.0,Medium,High
15701084,19,6777,1692861657.0,Low,Medium
44315,64,16979,1692861688.0,Low,Medium
3960998,97,1592,1692861688.0,Medium,Low
157329,8470,132148,1692861688.0,High,High
11744913,22,502,1692861688.0,Low,Low
946485,33,3074,1692861688.0,Low,Low
11231067,7,3948,1692861688.0,Low,Low
15413,4583,79990,1692861688.0,High,High
115341,260,4709,1692861688.0,Medium,Medium
251337,11,22759,1692861688.0,Low,Medium
68906494,15,4197,1692861688.0,Low,Medium
349016,247,5544,1692861688.0,Medium,Medium
74746043,37,4484,1692861719.0,Low,Medium
76124212,14,390,1692861719.0,Low,Low
2580086,114,31369,1692861719.0,Medium,Medium
11655,371,148431,1692861719.0,Medium,High
11156585,164,4784,1692861719.0,Medium,Medium
1459822,33,27160,1692861719.0,Low,Medium
15259054,45,30661,1692861719.0,Low,Medium
76959,858,10397,1692861719.0,Medium,Medium
132319,64,68362,1692861719.0,Low,High
62556574,6,344,1692861719.0,Low,Low
994224,1925,15479,1692861719.0,High,Medium
27226173,0,1579,1692861750.0,Low,Low
98615,29,6375,1692861750.0,Low,Medium
982438,55,690,1692861750.0,Low,Low
202140,162,2021,1692861750.0,Medium,Low
416541,1156,67662,1692861750.0,High,High
25742,360,85769,1692861750.0,Medium,High
27334,2566,74775,1692861781.0,High,High
3552395,3488,65777,1692861781.0,High,High
55305,87,2288,1692861781.0,Medium,Low
18092211,235,6336,1692861781.0,Medium,Medium
11891,94,25641,1692861781.0,Medium,Medium
282563,3,133,1692861781.0,Low,Low
48915,67,43237,1692861781.0,Low,High
255522,377,3995,1692861781.0,Medium,Low
64288000,31,14338,1692861781.0,Low,Medium
7990298,120,7586,1692861812.0,Medium,Medium
82802734,1,39,1692861812.0,Low,Low
2341099,3,93,1692861812.0,Low,Low
268278,48,41969,1692861812.0,Low,High
3083333,1388,17239,1692861812.0,High,Medium
5085,7732,324640,1692861812.0,High,High
469945,81,2614,1692861812.0,Medium,Low
3745,62212,1030368,1692861812.0,High,High
166977,1845,58448,1692861812.0,High,High
36990695,12,2779,1692861842.0,Low,Low
304493,43,2881,1692861842.0,Low,Low
4862,4341,97298,1692861842.0,High,High
72321084,17,1164,1692861842.0,Low,Low
12957244,31,61659,1692861842.0,Low,High
67559901,26,3383,1692861842.0,Low,Low
1277980,37,32583,1692861842.0,Low,High
151656,471,7112,1692861842.0,Medium,Medium
441947,815,306534,1692861842.0,Medium,High
18629838,255,28030,1692861842.0,Medium,Medium
2669261,6,796,1692861873.0,Low,Low
1790997,53,103200,1692861873.0,Low,High
2645381,195,15579,1692861873.0,Medium,Medium
2105,12707,658290,1692861873.0,High,High
11357247,62,1527,1692861873.0,Low,Low
6561434,18,220,1692861873.0,Low,Low
2575734,241,19605,1692861873.0,Medium,Medium
40749991,1005,36526,1692861873.0,High,High
5258121,175,35340,1692861873.0,Medium,High
296193,239,5743,1692861904.0,Medium,Medium
82321674,136,333,1692861904.0,Medium,Low
10357467,2558,49683,1692861904.0,High,High
10331781,96,1039,1692861904.0,Medium,Low
1909776,122,35220,1692861904.0,Medium,High
2070896,202,8116,1692861904.0,Medium,Medium
2254994,124,232787,1692861904.0,Medium,High
79950,39,72673,1692861904.0,Low,High
5505,2671,40159,1692861904.0,High,High
1768090,1035,22163,1692861904.0,High,Medium
535838,13,12601,1692861935.0,Low,Medium
54329571,23,3154,1692861935.0,Low,Low
3215718,41,463,1692861935.0,Low,Low
98306010,0,97,1692861935.0,Low,Low
74352394,360,41346,1692861935.0,Medium,High
37426,899,26760,1692861935.0,High,Medium
9190691,6,5157,1692861935.0,Low,Medium
91599916,3,1551,1692861935.0,Low,Low
2169501,3,1096,1692861935.0,Low,Low
899016,31,7062,1692861935.0,Low,Medium
37896348,237,5091,1692861935.0,Medium,Medium
374632,2742,44116,1692861965.0,High,High
9100,3095,157570,1692861965.0,High,High
43876,28,13020,1692861965.0,Low,Medium
2111459,1165,98341,1692861965.0,High,High
118843,169,7998,1692861965.0,Medium,Medium
53042,1263,38536,1692861965.0,High,High
1552084,968,7476,1692861965.0,High,Medium
301215,1153,8326,1692861965.0,High,Medium
90891951,5,219,1692861965.0,Low,Low
6600658,60,22391,1692861965.0,Low,Medium
2024489,16,11177,1692861965.0,Low,Medium
3133230,12,3916,1692861996.0,Low,Low
79407097,82,8567,1692861996.0,Medium,Medium
89706189,2,11003,1692861996.0,Low,Medium
166405,36,6971,1692861996.0,Low,Medium
594849,141,4830,1692861996.0,Medium,Medium
90199,136,14345,1692861996.0,Medium,Medium
19236,1575,17762,1692861996.0,High,Medium
2021565,5,643,1692861996.0,Low,Low
268123,141,624,1692862027.0,Medium,Low
67079,428,14197,1692862027.0,Medium,Medium
106620,132,1304,1692862027.0,Medium,Low
39039,434,3117,1692862027.0,Medium,Low
24429566,53,5362,1692862027.0,Low,Medium
3895037,102,9712,1692862027.0,Medium,Medium
6919,981,140961,1692862057.0,High,High
10862414,4505,71845,1692862057.0,High,High
89607600,6,182,1692862057.0,Low,Low
3617392,3,2821,1692862057.0,Low,Low
61324,2777,88658,1692862057.0,High,High
2213829,284,20549,1692862057.0,Medium,Medium
229265,479,14680,1692862057.0,Medium,Medium
1867321,2937,374078,1692862057.0,High,High
1902376,28,468,1692862057.0,Low,Low
2272001,307,7290,1692862057.0,Medium,Medium
19061922,10,1276,1692862057.0,Low,Low
11555494,25,210,1692862088.0,Low,Low
73933000,22,824,1692862088.0,Low,Low
481873,128,13476,1692862088.0,Medium,Medium
695566,51,5369,1692862088.0,Low,Medium
63587,2232,20654,1692862088.0,High,Medium
77580969,24,6268,1692862088.0,Low,Medium
1076175,233,1488,1692862088.0,Medium,Low
10855258,90,1403,1692862119.0,Medium,Low
10180967,84,57430,1692862119.0,Medium,High
76765,273,11778,1692862119.0,Medium,Medium
2669,37561,1271043,1692862119.0,High,High
13042204,13,9415,1692862119.0,Low,Medium
31110499,35,6163,1692862119.0,Low,Medium
74984675,10,147,1692862119.0,Low,Low
83957,701,95905,1692862149.0,Medium,High
684457,128,89445,1692862149.0,Medium,High
77060550,74,6310,1692862149.0,Medium,Medium
1923480,8,1982,1692862149.0,Low,Low
485892,69,26163,1692862149.0,Medium,Medium
74129,49,805,1692862149.0,Low,Low
1324822,606,21823,1692862149.0,Medium,Medium
10789157,88,106279,1692862149.0,Medium,High
9609634,7,32,1692862180.0,Low,Low
8103,2124,85215,1692862180.0,High,High
84551,160,98667,1692862180.0,Medium,High
11509964,1328,19625,1692862180.0,High,Medium
31882,1723,12746,1692862180.0,High,Medium
643295,205,25343,1692862180.0,Medium,Medium
27290,4413,75210,1692862180.0,High,High
1350660,123,1103,1692862180.0,Medium,Low
2245498,56,6104,1692862211.0,Low,Medium
74731883,2,708,1692862211.0,Low,Low
62417594,17,112,1692862211.0,Low,Low
78100936,2,1107,1692862211.0,Low,Low
2517134,93,55879,1692862211.0,Medium,High
1680,320238,6874018,1692862211.0,High,High
33945,281,30347,1692862211.0,Medium,Medium
9319707,96,1692,1692862211.0,Medium,Low
90552133,98,793,1692862211.0,Medium,Low
285852,425,75958,1692862211.0,Medium,High
14422722,23,18698,1692862211.0,Low,Medium
221519,671,9200,1692862211.0,Medium,Medium
323887,427,7304,1692862242.0,Medium,Medium
80931140,28,4756,1692862242.0,Low,Medium
164129,888,96586,1692862242.0,High,High
2935380,83,59743,1692862242.0,Medium,High
2669550,750,58982,1692862242.0,Medium,High
77577151,7,120,1692862242.0,Low,Low
685741,320,56859,1692862242.0,Medium,High
1811031,7,1557,1692862242.0,Low,Low
104883,293,10150,1692862242.0,Medium,Medium
2871754,115,3939,1692862272.0,Medium,Low
224075,162,125700,1692862272.0,Medium,High
3742270,45,7788,1692862272.0,Low,Medium
52680,354,4383,1692862272.0,Medium,Medium
1252897,468,10390,1692862272.0,Medium,Medium
96230306,1,22,1692862272.0,Low,Low
10874,512,14768,1692862272.0,Medium,Medium
82565832,2,68,1692862303.0,Low,Low
35656541,25,318,1692862303.0,Low,Low
853756,147,2741,1692862303.0,Medium,Low
60376830,55,338,1692862303.0,Low,Low
1100968,75,9750,1692862303.0,Medium,Medium
2631743,85,78000,1692862303.0,Medium,High
2701198,13,7253,1692862303.0,Low,Medium
21921,2230,28047,1692862334.0,High,Medium
98531368,2,1170,1692862334.0,Low,Low
2724823,17,1474,1692862334.0,Low,Low
86088336,12,10429,1692862334.0,Low,Medium
725358,800,42940,1692862334.0,Medium,High
27432,1402,32998,1692862334.0,High,High
121799,29,2686,1692862334.0,Low,Low
10112277,0,603,1692862364.0,Low,Low
4872007,150,225282,1692862364.0,Medium,High
741509,31,1571,1692862364.0,Low,Low
93613678,3,200,1692862364.0,Low,Low
1394857,167,99590,1692862364.0,Medium,High
2777233,53,4339,1692862364.0,Low,Medium
88289095,2353,201838,1692862364.0,High,High
522411,201,4154,1692862395.0,Medium,Medium
40876740,15,24,1692862395.0,Low,Low
8642055,173,11647,1692862395.0,Medium,Medium
30612594,32,6282,1692862395.0,Low,Medium
91172194,7,554,1692862395.0,Low,Low
1646245,1502,22202,1692862395.0,High,Medium
10123767,8,161,1692862395.0,Low,Low
5756,8744,59980,1692862426.0,High,High
3037935,83,1160,1692862457.0,Medium,Low
3335447,7,5329,1692862457.0,Low,Medium
30093,924,8505,1692862487.0,High,Medium
359985,96,1324,1692862487.0,Medium,Low
14594141,71,52223,1692862487.0,Medium,High
2489101,3,3694,1692862487.0,Low,Low
1070686,228,116204,1692862487.0,Medium,High
3670337,32,4058,1692862487.0,Low,Low
357287,387,5757,1692862518.0,Medium,Medium
86441670,11,3188,1692862518.0,Low,Low
68968231,193,2666,1692862518.0,Medium,Low
25986,471,18848,1692862518.0,Medium,Medium
2829085,35,4166,1692862518.0,Low,Medium
28526,713,270705,1692862518.0,Medium,High
277732,5,332,1692862518.0,Low,Low
10472291,54,253,1692862552.0,Low,Low
86210536,36,3044,1692862552.0,Low,Low
123094,42,15647,1692862552.0,Low,Medium
127643,181,1509,1692862552.0,Medium,Low
16233976,3223,62490,1692862552.0,High,High
9343190,46,770,1692862583.0,Low,Low
